::1 - - [12/Apr/2025:15:48:21 +0000] "GET /expense/download-expense HTTP/1.1" 500 39 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:15:58:53 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:15:58:55 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:15:58:58 +0000] "GET /expense/download-expense HTTP/1.1" 200 35 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:09:16 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:09:19 +0000] "GET /expense/download-expense HTTP/1.1" 200 124 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:35 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:35 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:36 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:38 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:38 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:38 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:44 +0000] "GET /expense/download-expense HTTP/1.1" 200 124 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:14:48 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:15:59 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:28 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:28 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:36 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:37 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:39 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:39 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:42 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:42 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:17:50 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:18:24 +0000] "POST /expense/add-expense HTTP/1.1" 201 41 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:18:30 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 200 1195 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:18:34 +0000] "GET /expense/download-expense HTTP/1.1" 200 124 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:20:13 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:20:17 +0000] "GET /expense/download-expense HTTP/1.1" 200 124 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:23:37 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:23:38 +0000] "GET /expense/download-expense HTTP/1.1" 500 39 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:23:58 +0000] "GET /expense/download-expense HTTP/1.1" 200 124 "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
::1 - - [12/Apr/2025:16:24:33 +0000] "GET /expense/get-expenses?page=1&limit=10&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36"
